atualizacao,id_linha,uf,municipio,empreendimento,eixo,subeixo,modalidade,classificacao,estagio,valor_total_rs,execucao_fisica_pct,ano_prev_conclusao,tipo_executor,link,inclusao_novo_pac,fontes_financiamento,ministerio,atualizacao_str,municipio_upper
2026-03-01,36324,RS,Canudos do Vale,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CANUDOS DO VALE
2026-03-01,25508,RS,Capão do Leão,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,21.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CAPÃO DO LEÃO
2026-03-01,25645,RS,Capão do Leão,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,15.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CAPÃO DO LEÃO
2026-03-01,24722,RS,Carlos Barbosa,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,40.0,2027,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CARLOS BARBOSA
2026-03-01,25749,RS,Carlos Gomes,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CARLOS GOMES
2026-03-01,24331,RS,Caxias do Sul,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,18.0,2027,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CAXIAS DO SUL
2026-03-01,24353,RS,Caxias do Sul,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,22.0,2027,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CAXIAS DO SUL
2026-03-01,36380,RS,Cerrito,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CERRITO
2026-03-01,24357,RS,Charqueadas,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,42.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CHARQUEADAS
2026-03-01,24872,RS,Chuvisca,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,30.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CHUVISCA
2026-03-01,24932,RS,Cidreira,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,30.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,CIDREIRA
2026-03-01,25150,RS,David Canabarro,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,46.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,DAVID CANABARRO
2026-03-01,23976,RS,Dom Pedrito,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,39.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,DOM PEDRITO
2026-03-01,36459,RS,Dom Pedrito,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em ação preparatória,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,DOM PEDRITO
2026-03-01,24181,RS,Eldorado do Sul,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2783622.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ELDORADO DO SUL
2026-03-01,23612,RS,Encantado,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,65.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ENCANTADO
2026-03-01,36473,RS,Engenho Velho,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ENGENHO VELHO
2026-03-01,36474,RS,Entre Rios do Sul,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ENTRE RIOS DO SUL
2026-03-01,36477,RS,Erebango,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,EREBANGO
2026-03-01,25190,RS,Erval Grande,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,6.0,2027,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ERVAL GRANDE
2026-03-01,24295,RS,Espumoso,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em ação preparatória,2026110.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ESPUMOSO
2026-03-01,25637,RS,Estância Velha,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,83.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ESTÂNCIA VELHA
2026-03-01,25658,RS,Estância Velha,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,66.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ESTÂNCIA VELHA
2026-03-01,24393,RS,Esteio,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,78.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ESTEIO
2026-03-01,23571,RS,Estrela,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,38.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ESTRELA
2026-03-01,23945,RS,Estrela,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,50.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ESTRELA
2026-03-01,23538,RS,Farroupilha,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,6628334.0,49.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,FARROUPILHA
2026-03-01,25741,RS,Faxinalzinho,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,33.0,2025,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,FAXINALZINHO
2026-03-01,24236,RS,Flores da Cunha,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,70.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,FLORES DA CUNHA
2026-03-01,24303,RS,Floriano Peixoto,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,90.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,FLORIANO PEIXOTO
2026-03-01,36499,RS,Formigueiro,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,FORMIGUEIRO
2026-03-01,25270,RS,Garibaldi,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,30.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GARIBALDI
2026-03-01,36516,RS,General Câmara,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GENERAL CÂMARA
2026-03-01,25557,RS,Glorinha,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,31.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GLORINHA
2026-03-01,23756,RS,Gramado,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,25.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GRAMADO
2026-03-01,24526,RS,Gramado dos Loureiros,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,17.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GRAMADO DOS LOUREIROS
2026-03-01,23831,RS,Gravataí,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,5326268.0,74.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GRAVATAÍ
2026-03-01,36531,RS,Gravataí,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,4456000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GRAVATAÍ
2026-03-01,25780,RS,Guaíba,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,67.0,2025,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GUAÍBA
2026-03-01,25831,RS,Guaíba,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,60.0,2025,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GUAÍBA
2026-03-01,24523,RS,Guaporé,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,31.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,GUAPORÉ
2026-03-01,24041,RS,Ibiraiaras,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,IBIRAIARAS
2026-03-01,24397,RS,Ibirubá,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,41.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,IBIRUBÁ
2026-03-01,23821,RS,Igrejinha,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,62.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,IGREJINHA
2026-03-01,25774,RS,Ijuí,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,35.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,IJUÍ
2026-03-01,24124,RS,Imbé,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,30.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,IMBÉ
2026-03-01,36579,RS,Imigrante,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,IMIGRANTE
2026-03-01,24226,RS,Iraí,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2783622.0,69.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,IRAÍ
2026-03-01,24137,RS,Itacurubi,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,18.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,ITACURUBI
2026-03-01,23405,RS,Itaqui,Retomada - Construção de Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Retomada de Obras - Saúde,Obra,Em ação preparatória,81852.96,80.0,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MS,2026-03-01,ITAQUI
2026-03-01,23406,RS,Itaqui,Retomada - Construção de Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Retomada de Obras - Saúde,Obra,Em ação preparatória,163452.96,63.0,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MS,2026-03-01,ITAQUI
2026-03-01,25763,RS,Ivoti,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,30.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,IVOTI
2026-03-01,24333,RS,Jaguarão,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,59.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,JAGUARÃO
2026-03-01,23685,RS,Jóia,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2783622.0,18.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,JÓIA
2026-03-01,23650,RS,Júlio de Castilhos,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,60.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,JÚLIO DE CASTILHOS
2026-03-01,23400,RS,Lagoa Vermelha,Retomada - Construção de Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Retomada de Obras - Saúde,Obra,Concluído,0.0,100.0,2023,Municipal,Mais Informações,Planejamento Setorial,OGU,MS,2026-03-01,LAGOA VERMELHA
2026-03-01,24385,RS,Lagoa Vermelha,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,5.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,LAGOA VERMELHA
2026-03-01,24309,RS,Lajeado,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,5326268.0,30.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,LAJEADO
2026-03-01,24132,RS,Lavras do Sul,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,5.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,LAVRAS DO SUL
2026-03-01,24053,RS,Lindolfo Collor,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,31.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,LINDOLFO COLLOR
2026-03-01,36710,RS,Maçambará,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em ação preparatória,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,MAÇAMBARÁ
2026-03-01,24980,RS,Marau,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,30.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,MARAU
2026-03-01,36741,RS,Mata,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em licitação / Leilão,2630000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,MATA
2026-03-01,24521,RS,Montenegro,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,5326268.0,23.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,MONTENEGRO
2026-03-01,24481,RS,Mostardas,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,MOSTARDAS
2026-03-01,23602,RS,Não-Me-Toque,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,35.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,NÃO-ME-TOQUE
2026-03-01,24822,RS,Nonoai,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,3.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,NONOAI
2026-03-01,23670,RS,Nova Hartz,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,40.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,NOVA HARTZ
2026-03-01,24509,RS,Nova Prata,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2783622.0,40.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,NOVA PRATA
2026-03-01,24022,RS,Nova Santa Rita,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,31.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,NOVA SANTA RITA
2026-03-01,24423,RS,Novo Hamburgo,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,19.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,NOVO HAMBURGO
2026-03-01,36795,RS,Novo Hamburgo,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,NOVO HAMBURGO
2026-03-01,23867,RS,Osório,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,36.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,OSÓRIO
2026-03-01,36805,RS,Osório,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em licitação / Leilão,2630000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,OSÓRIO
2026-03-01,36812,RS,Paim Filho,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2630000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,PAIM FILHO
2026-03-01,24153,RS,Palmares do Sul,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2026110.0,54.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,PALMARES DO SUL
2026-03-01,36815,RS,Palmeira das Missões,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em ação preparatória,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,PALMEIRA DAS MISSÕES
2026-03-01,24956,RS,Palmitinho,Unidade Básica de Saúde - UBS,Saúde,Atenção Primária,Seleção 2023 - Unidades Básicas de Saúde - UBSs,Obra,Em execução,2452054.0,35.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,PALMITINHO
2026-03-01,36818,RS,Pantano Grande,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2630000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,PANTANO GRANDE
2026-03-01,36824,RS,Paraíso do Sul,Unidade Básica de Saúde (UBS),Saúde,Atenção Primária,Seleção 2025 - Unidade Básica de Saúde - UBS,Obra,Em execução,2056000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MS,2026-03-01,PARAÍSO DO SUL
